"","X.1","X","X50_50","bad_behaviour_card","ball_receipt_outcome","ball_recovery_recovery_failure","block_deflection","block_offensive","block_save_block","carry_end_location","clearance_aerial_won","clearance_body_part","clearance_head","clearance_left_foot","clearance_other","clearance_right_foot","counterpress","dribble_outcome","dribble_overrun","duel_outcome","duel_type","duration","foul_committed_advantage","foul_committed_card","foul_committed_offensive","foul_committed_type","foul_won_advantage","foul_won_defensive","goalkeeper_body_part","goalkeeper_end_location","goalkeeper_outcome","goalkeeper_position","goalkeeper_technique","goalkeeper_type","id","index","injury_stoppage_in_chain","interception_outcome","location","match_id","minute","miscontrol_aerial_won","obv_against_after","obv_against_before","obv_against_net","obv_for_after","obv_for_before","obv_for_net","obv_total_net","off_camera","out","pass_aerial_won","pass_angle","pass_assisted_shot_id","pass_body_part","pass_cross","pass_cut_back","pass_end_location","pass_height","pass_inswinging","pass_length","pass_no_touch","pass_outcome","pass_outswinging","pass_pass_cluster_id","pass_pass_cluster_label","pass_pass_cluster_probability","pass_pass_success_probability","pass_recipient","pass_shot_assist","pass_switch","pass_technique","pass_through_ball","pass_type","period","play_pattern","player","player_id","position","possession","possession_team","possession_team_id","related_events","second","shot_aerial_won","shot_body_part","shot_deflected","shot_end_location","shot_first_time","shot_freeze_frame","shot_gk_positioning_xg_suppression","shot_gk_save_difficulty_xg","shot_gk_shot_stopping_xg_suppression","shot_key_pass_id","shot_one_on_one","shot_outcome","shot_shot_execution_xg","shot_shot_execution_xg_uplift","shot_statsbomb_xg","shot_technique","shot_type","substitution_outcome","substitution_replacement","tactics","team","team_id","timestamp","type","under_pressure","pass_goal_assist","shot_open_goal","shot_shot_goal_assist","ball_recovery_offensive","foul_committed_penalty","shot_shot_shot_assist","goalkeeper_shot_saved_to_post","shot_saved_to_post","dribble_nutmeg","foul_won_penalty","goalkeeper_punched_out","pass_deflected","pass_miscommunication","pass_straight","half_start_late_video_start","goalkeeper_shot_saved_off_target","shot_redirect","shot_saved_off_target","dribble_no_touch","goalkeeper_success_in_play","goalkeeper_success_out","player_off_permanent","goalkeeper_lost_out","shot_follows_dribble","goalkeeper_lost_in_play","shot_kick_off","spad_x","spad_y"
"30",3739,14637,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"60aedd25-a27c-4ed7-a160-e751805ac8d0",1193,"","","[97.2, 33.1]",3902009,33,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",55,"Stellenbosch FC",3710,"['ef73be25-fd56-4042-94b5-ec3a9e98c2c6']",13,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:33:13.200","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",84.1966666666667,39.9075
"31",3740,14640,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"d53ec543-3de1-43b4-9f51-354e87ee8db3",1208,"","","[101.0, 46.9]",3902009,33,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",56,"AmaZulu FC",3716,"['a4c2a63d-c2e5-478d-b625-b297b28372d2']",38,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:33:38.821","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",87.49,28.1775
"32",3748,14673,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"b864d19c-a71e-4729-8493-67feb397da60",1343,"","","[91.5, 4.0]",3902009,37,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",62,"Stellenbosch FC",3710,"['b919d3fa-b35f-4310-9ebc-4ac7a8b2a2bc']",54,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:37:54.386","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",79.2566666666667,64.6425
"33",3754,14704,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"5450a6fe-f867-4ea8-87f9-93aa2d40eb03",1444,"","","[94.3, 78.1]",3902009,40,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",65,"Stellenbosch FC",3710,"['2fc980b2-4d72-4d6d-a94e-ac20859b4cf8']",12,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:40:12.096","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",81.6833333333333,1.6575
"34",3762,14729,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"9a8bf32d-aaa3-4eae-8f36-688840132832",1519,"","","[59.3, 76.7]",3902009,42,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",69,"Stellenbosch FC",3710,"['391f47f1-e6bc-4556-b33a-ae54b573e3e6']",27,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:42:27.236","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",51.35,2.8475
"35",3764,14733,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"9c7e0378-c8a6-4d3a-a264-ed2819025123",1527,"","","[63.9, 58.8]",3902009,42,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",69,"Stellenbosch FC",3710,"['b4be2db4-56a2-4192-a791-97a2e287323b']",34,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:42:34.619","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",55.3366666666667,18.0625
"36",3770,14759,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"a4ffe3b8-b3e6-4724-886d-bd3fe93d84da",1609,"","","[84.6, 25.2]",3902009,44,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",72,"Stellenbosch FC",3710,"['1f480411-d5a9-4120-9f2f-a0e1d18c1030']",27,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:44:27.299","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",73.2766666666667,46.6225
"37",3781,14786,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"8ea77911-904a-4200-aeb6-1d082b41c87c",1720,"","","[101.7, 21.6]",3902009,45,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Kick Off","Iqraam Rayners",66719,"Center Forward",77,"Stellenbosch FC",3710,"['9de0b04f-75c2-485e-92a9-887e246a1a15']",17,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:00:17.119","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",88.0966666666667,49.6825
"38",3786,14805,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"08c36598-c8f0-4fc8-b32d-5f9e76504e4f",1822,"","","[100.5, 39.1]",3902009,50,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",84,"Stellenbosch FC",3710,"['b7e81179-cc94-4bbc-b547-c61813fded90']",31,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:05:31.282","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",87.0566666666667,34.8075
"39",3787,14807,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"068ad483-ce95-4fd1-8ce1-22646f71bb50",1835,"","","[91.3, 14.6]",3902009,52,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Corner","Iqraam Rayners",66719,"Center Forward",85,"Stellenbosch FC",3710,"['0413ba0c-40c9-41a7-ad16-04080f341959', '1307dc52-a8fd-41f9-90b9-4c8fd527d744']",5,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:07:05.009","Ball Receipt*","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",79.0833333333333,55.6325
"40",3798,14842,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"a91c5531-988c-4547-9686-5cd314db21b3",1988,"","","[75.7, 42.7]",3902009,56,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Keeper","Iqraam Rayners",66719,"Center Forward",92,"Stellenbosch FC",3710,"['894f988c-e397-4734-8a60-3cb68a02f81f']",19,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:11:19.568","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",65.5633333333333,31.7475
"41",3800,14853,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"b9891d56-f7e4-436e-bb1e-629bc7ca372b",2023,"","","[52.9, 7.7]",3902009,56,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Free Kick","Iqraam Rayners",66719,"Center Forward",94,"AmaZulu FC",3716,"['4848e13c-1a21-4859-b13f-44c05fad347a']",51,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:11:51.659","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",45.8033333333333,61.4975
"42",3801,14856,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"4ef2270d-73b1-41f6-bbe2-0c1621a61510",2047,"","","[85.5, 25.9]",3902009,57,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Iqraam Rayners",66719,"Center Forward",95,"Stellenbosch FC",3710,"['056a0527-60ec-43a5-a503-bb2946de6751']",7,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:12:07.929","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",74.0566666666667,46.0275
"43",3803,14859,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"b06fc23b-a115-4629-a446-18acd5264906",2056,"","","[91.1, 49.9]",3902009,57,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Iqraam Rayners",66719,"Center Forward",95,"Stellenbosch FC",3710,"['7b5ddbe0-f037-4559-bd71-7e9fd3f0e13a']",18,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:12:18.164","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",78.91,25.6275
"44",3810,14882,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"1250f8b6-a6be-47ad-a5f6-8d844afbf9e3",2142,"","","[88.2, 62.3]",3902009,59,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Free Kick","Iqraam Rayners",66719,"Center Forward",100,"Stellenbosch FC",3710,"['e4780b81-501e-48c2-b261-4c872401f5f5']",41,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:14:41.411","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",76.3966666666667,15.0875
"45",3811,14893,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"ae112675-150f-4308-9258-184f4d14a338",2176,"","","[68.1, 75.4]",3902009,60,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Center Forward",103,"Stellenbosch FC",3710,"['a171be17-9388-43bc-9a88-df67f419621a']",36,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:15:36.073","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",58.9766666666667,3.95249999999999
"46",3813,14895,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"2fef0357-1fc9-4f83-b47a-a49c6b2bf861",2185,"","","[74.0, 73.6]",3902009,60,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Center Forward",104,"Stellenbosch FC",3710,"['1ef74314-6eab-423a-9d2e-9262f894fd35']",53,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:15:53.790","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",64.09,5.4825
"47",3816,14899,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"cc47df0f-6f28-492c-ab69-084b3b8e5e49",2201,"","","[119.0, 48.3]",3902009,61,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Center Forward",104,"Stellenbosch FC",3710,"['22b1941a-22a0-43b1-94bf-860478820f87', 'cd9f8355-85df-4bdc-b160-3b1eae625ae0']",8,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:16:08.939","Ball Receipt*","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",103.09,26.9875
"48",3826,14946,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"002532d4-bff1-4f72-8e80-ff5f96abdd56",2375,"","","[88.8, 40.5]",3902009,64,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Iqraam Rayners",66719,"Center Forward",112,"Stellenbosch FC",3710,"['bc578b24-4d0c-4bb8-a863-ece7ed693909']",48,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:19:48.092","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",76.9166666666667,33.6175
"49",3831,14956,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"1f307853-7d4d-4869-8bf8-f25f32dd4eec",2430,"","","[43.9, 11.1]",3902009,66,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Center Forward",114,"AmaZulu FC",3716,"['41f8d57c-62d2-4303-8e30-e5936b4ddca8']",39,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:21:39.963","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",38.0033333333333,58.6075
"50",3836,14977,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"6d239a6c-d73e-44e9-8652-c46fd823d88c",2507,"","","[96.4, 48.9]",3902009,68,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",116,"Stellenbosch FC",3710,"['befb43bb-12a3-43e3-b2f4-9e5398253e7f']",36,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:23:36.809","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",83.5033333333333,26.4775
"51",3841,14988,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"df2cf7b8-43f9-4983-a55d-2f725f8ab1d9",2557,"","","[53.1, 53.6]",3902009,69,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Counter","Iqraam Rayners",66719,"Center Forward",118,"Stellenbosch FC",3710,"['b9fabc85-564c-45af-befc-6713c46ba3c7']",12,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:24:12.416","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",45.9766666666667,22.4825
"52",3843,14997,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"c569cdb7-15af-4f20-8408-e14f06c0f809",2589,"","","[89.9, 40.7]",3902009,70,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Free Kick","Iqraam Rayners",66719,"Center Forward",121,"Stellenbosch FC",3710,"['f83a3e81-7b52-4717-b3d3-297e5a79010f']",22,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:25:22.827","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",77.87,33.4475
"53",3844,14999,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"f5059b54-f864-4ccd-affb-988b7f6a6aa5",2595,"","","[81.3, 72.1]",3902009,70,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Center Forward",122,"Stellenbosch FC",3710,"['fc85df8b-1275-44d3-a481-de2bfa601fa3']",45,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:25:45.673","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",70.4166666666667,6.7575
"54",3907,15219,"","","","","","",NA,"[86.2, 46.6]","","","","",NA,"","","","","","",1.53229,"","","","","","",NA,NA,NA,NA,NA,NA,"c52024dc-670f-44f7-b650-424564ea16c9",102,"","","[82.0, 44.0]",3902009,1,"",0.010140185,0.009720009,0.0004201764,0.030650746,0.026542407,0.0041083395,0.0036881631,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",5,"Stellenbosch FC",3710,"['376d18b7-d3ec-4722-aaec-0a89b5b2e22a', 'b61776dc-aaa7-434c-895f-0b0f744ad8e8', 'f8b72377-19cf-4c86-9f28-c0a70d485046']",48,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:01:48.131","Carry","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",71.0233333333333,30.6425
"55",3910,15233,"","","","","","",NA,"[88.4, 38.0]","","","","",NA,"","","","","","",1.840983,"","","","","","",NA,NA,NA,NA,NA,NA,"aea90a8a-39f5-451c-90b3-4e0828630431",160,"","","[84.3, 32.7]",3902009,3,"",0.009766175,0.009420257,0.0003459183,0.03899505,0.02902586,0.00996919,0.009623271,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",7,"Stellenbosch FC",3710,"['a9dcfed2-a6af-451d-a547-e0a9ad111ee8', 'e52a1bbb-9cbd-4b3b-aa8e-38b4d9526404', 'ff5fcc7d-1a1c-4992-b76a-2755a63dd6a3']",14,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:03:14.458","Carry","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",73.0166666666667,40.2475
"56",3918,15297,"","","","","","",NA,"[82.0, 4.7]","","","","",NA,"","","","","","",1.707635,"","","","","","",NA,NA,NA,NA,NA,NA,"1feb070f-f3d9-4f05-8fc0-e0626df66658",412,"","","[82.0, 4.7]",3902009,9,"",0.008753329,0.008753329,0,0.020415219,0.020415219,0,0,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",18,"Stellenbosch FC",3710,"['168413f2-de67-4ebc-9777-fe55335609f5', '36b3f486-4fe3-450f-875d-ebe48546fc52']",23,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:09:23.394","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",71.0233333333333,64.0475
"57",3920,15329,"","","","","","",NA,"[64.0, 18.8]","","","","",NA,"","","","","","",1.338187,"","","","","","",NA,NA,NA,NA,NA,NA,"4a08ac14-0721-4572-a7f9-1b330b3078f5",537,"","","[68.3, 24.8]",3902009,11,"",0.0095640505,0.009217806,0.0003462443,0.01825245,0.020463789,-0.0022113398,-0.002557584,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",21,"Stellenbosch FC",3710,"['8660b9f0-33cd-49ba-bfe6-8fd539cfa9f0', 'a2aa0950-3dc4-4917-8142-69136b051b5e']",48,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:11:48.139","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",59.15,46.9625
"58",3931,15417,"","","","","","",NA,"[86.5, 40.0]","","","","",NA,"","","","","","",2.547362,"","","","","","",NA,NA,NA,NA,NA,NA,"6615fd6f-a302-4a9c-b608-19e6ad4e86a6",926,"","","[88.2, 38.3]",3902009,24,"",0.008970414,0.008935167,3.52468e-05,0.03254746,0.039986726,-0.007439267,-0.0074745137,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",39,"Stellenbosch FC",3710,"['34bb1c99-6e91-41cb-9a9d-621084679013', 'a40c204d-f3bd-437a-bf81-5e2f63f7f26b']",32,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:24:32.387","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",76.3966666666667,35.4875
"59",3935,15453,"","","","","","",NA,"[85.8, 42.1]","","","","",NA,"","","","","","",5.628867,"","","","","","",NA,NA,NA,NA,NA,NA,"72ded71f-148c-443c-91b5-9f3d51c525cb",1084,"","","[56.7, 55.7]",3902009,30,"",0.009756284,0.010326398,-0.0005701138,0.030847648,0.015713772,0.015133876,0.01570399,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",48,"Stellenbosch FC",3710,"['74491fb1-030f-494b-bb23-a7f0baa08106', '84d527c2-14a6-4b0e-afe5-683557280145', 'b89003a9-966b-4f9d-bd79-851701697ab0']",16,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:30:16.689","Carry","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",49.0966666666667,20.6975
"60",3940,15478,"","","","","","",NA,"[101.4, 37.6]","","","","",NA,"","","","","","",1.032532,"","","","","","",NA,NA,NA,NA,NA,NA,"d19fb8a4-9c8a-4742-8940-cda1a5100631",1194,"","","[97.2, 33.1]",3902009,33,"",0.008718519,0.009910165,-0.0011916468,0.08500932,0.053778615,0.031230707,0.032422353,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",55,"Stellenbosch FC",3710,"['21353d82-e130-49c7-9bb6-1c773abd61f0', '5c3174d1-7462-4811-8cf2-8ddf1f3074fe', '60aedd25-a27c-4ed7-a160-e751805ac8d0']",13,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:33:13.200","Carry","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",84.1966666666667,39.9075
